Wall time,Step,Value
1536031679.7411041,117,0.84375
1536031679.976104,118,0.800000011920929
1536031680.219103,119,0.9200000166893005
1536031681.817792,120,0.734375
1536031682.450778,121,0.28125
1536031683.0337782,122,0.59375
1536031683.6207848,123,0.828125
1536031684.1817772,124,0.734375
1536031684.4217787,125,0.7200000286102295
1536031685.6688209,126,0.9200000166893005
1536031686.2508233,127,0.90625
1536031686.8598204,128,0.34375
1536031687.4918184,129,0.78125
1536031688.0758197,130,0.765625
1536031688.67282,131,0.859375
1536031689.9263957,132,0.7599999904632568
1536031690.1623976,133,0.8399999737739563
1536031690.7334,134,0.921875
1536031691.3623984,135,0.265625
1536031691.9693956,136,0.8125
1536031692.5743961,137,0.765625
1536031694.1504388,138,0.875
1536031694.3724353,139,0.7599999904632568
1536031694.6004386,140,0.8399999737739563
1536031695.1664364,141,0.96875
1536031695.7334383,142,0.3125
1536031696.328436,143,0.828125
1536031697.9137042,144,0.71875
1536031698.514703,145,0.90625
1536031698.7427022,146,1.0
1536031698.9667065,147,0.9599999785423279
1536031699.5257027,148,0.875
1536031700.1247034,149,0.28125
1536031701.741833,150,0.953125
1536031702.3358285,151,0.890625
1536031702.932832,152,0.921875
1536031703.1758301,153,1.0
1536031703.4188306,154,1.0
1536031704.0408328,155,0.953125
1536031705.6878777,156,0.3125
1536031706.4248893,157,0.75
1536031707.127879,158,0.890625
1536031707.7228756,159,0.90625
1536031707.963876,160,0.9200000166893005
1536031708.2268753,161,0.9200000166893005
1536031709.844251,162,0.90625
1536031710.4902527,163,0.296875
1536031711.0802548,164,0.9375
1536031711.6452525,165,0.9375
1536031712.234254,166,0.96875
1536031712.4652548,167,1.0
1536031713.6894107,168,1.0
1536031714.2624102,169,0.96875
1536031714.881408,170,0.265625
1536031715.479413,171,0.953125
1536031716.0774143,172,0.96875
1536031716.6604078,173,0.953125
1536031717.8821883,174,1.0
1536031718.1131873,175,1.0
1536031718.7011898,176,0.953125
1536031719.300189,177,0.34375
1536031719.9021873,178,0.90625
1536031720.4791875,179,0.828125
1536031722.0543237,180,0.890625
1536031722.3273706,181,0.9599999785423279
1536031722.572374,182,1.0
1536031723.1383739,183,0.921875
1536031723.7053714,184,0.359375
1536031724.2713718,185,0.96875
1536031725.8427746,186,0.90625
1536031726.4187713,187,0.96875
1536031726.652771,188,1.0
1536031726.884771,189,1.0
1536031727.4607704,190,0.9375
1536031728.058771,191,0.3125
1536031729.65383,192,0.96875
1536031730.2218282,193,0.90625
1536031730.8088295,194,0.96875
1536031731.0478256,195,0.9599999785423279
1536031731.2848263,196,0.9599999785423279
1536031731.8718262,197,0.921875
1536031733.4608867,198,0.375
1536031734.020872,199,0.96875
1536031734.6028714,200,0.859375
1536031735.1808722,201,0.96875
1536031735.4178736,202,0.9599999785423279
1536031735.638873,203,0.9599999785423279
1536031737.249679,204,0.984375
1536031737.8388808,205,0.328125
1536031738.458882,206,0.984375
1536031739.0948822,207,0.921875
1536031739.7168832,208,0.984375
1536031739.968886,209,1.0
1536031741.2265835,210,1.0
1536031741.8525798,211,0.921875
1536031742.5375824,212,0.328125
1536031743.1565826,213,0.953125
1536031743.768583,214,0.984375
1536031744.3575838,215,0.953125
1536031745.603417,216,1.0
1536031745.854401,217,1.0
1536031746.445403,218,0.953125
1536031747.1344047,219,0.328125
1536031747.7944026,220,0.796875
1536031748.4114058,221,0.75
1536031750.0244305,222,0.921875
1536031750.2714317,223,0.9599999785423279
1536031750.5264325,224,1.0
1536031751.1524332,225,0.71875
1536031751.8014295,226,0.484375
1536031752.3974278,227,0.65625
1536031754.0072882,228,0.78125
1536031754.6182892,229,0.96875
1536031754.874291,230,0.8799999952316284
1536031755.1252897,231,0.8799999952316284
1536031755.7282891,232,0.890625
1536031756.3332868,233,0.296875
1536031757.9518607,234,0.9375
1536031758.5728626,235,0.96875
1536031759.1918626,236,0.984375
1536031759.4278622,237,1.0
1536031759.6698608,238,1.0
1536031760.2668633,239,0.96875
1536031761.8544333,240,0.375
1536032075.3612924,2,0.28125
1536032075.9212947,3,0.390625
1536032076.4812973,4,0.359375
1536032077.0382943,5,0.3125
1536032078.3993545,6,0.36000001430511475
1536032078.6183403,7,0.36000001430511475
1536032079.1583378,8,0.375
1536032079.6973386,9,0.296875
1536032080.22334,10,0.390625
1536032080.7713423,11,0.484375
1536032082.3133383,12,0.453125
1536032082.5293367,13,0.5600000023841858
1536032082.7303388,14,0.47999998927116394
1536032083.2643373,15,0.359375
1536032083.8233364,16,0.3125
1536032084.3683374,17,0.546875
1536032085.919418,18,0.390625
1536032086.5144186,19,0.421875
1536032086.7334166,20,0.6000000238418579
1536032086.9434164,21,0.4000000059604645
1536032087.4904163,22,0.359375
1536032088.0374165,23,0.1875
1536032089.5944402,24,0.453125
1536032090.1144402,25,0.640625
1536032090.6534424,26,0.546875
1536032090.868445,27,0.47999998927116394
1536032091.0844426,28,0.47999998927116394
1536032091.62444,29,0.5625
1536032093.1549292,30,0.296875
1536032093.6909323,31,0.5625
1536032094.2159295,32,0.5625
1536032094.77093,33,0.5
1536032094.9829297,34,0.47999998927116394
1536032095.1969483,35,0.4399999976158142
1536032096.7336533,36,0.609375
1536032097.2696538,37,0.296875
1536032097.8366525,38,0.578125
1536032098.3656719,39,0.546875
1536032098.9036543,40,0.734375
1536032099.1146548,41,0.5600000023841858
1536032100.3323834,42,0.6399999856948853
1536032100.9073954,43,0.609375
1536032101.5023859,44,0.375
1536032102.0533855,45,0.640625
1536032102.6003828,46,0.703125
1536032103.1233833,47,0.6875
1536032104.3444967,48,0.7599999904632568
1536032104.551499,49,0.800000011920929
1536032105.101496,50,0.671875
1536032105.664499,51,0.328125
1536032106.2045,52,0.6875
1536032106.797498,53,0.59375
1536032108.3637593,54,0.765625
1536032108.5847616,55,0.6399999856948853
1536032108.8307717,56,0.6399999856948853
1536032109.3677585,57,0.65625
1536032109.9307582,58,0.359375
1536032110.5007603,59,0.703125
1536032112.0511968,60,0.6875
1536032112.595197,61,0.640625
1536032112.8061984,62,0.6399999856948853
1536032113.0061984,63,0.7200000286102295
1536032113.5301983,64,0.703125
1536032114.0661972,65,0.34375
1536032115.5944455,66,0.578125
1536032116.126441,67,0.546875
1536032116.6744404,68,0.546875
1536032116.893443,69,0.7599999904632568
1536032117.096442,70,0.7200000286102295
1536032117.6234417,71,0.671875
1536032119.1692328,72,0.34375
1536032119.6802294,73,0.71875
1536032120.2162318,74,0.796875
1536032120.752231,75,0.703125
1536032120.9842288,76,0.8799999952316284
1536032121.2002301,77,0.9200000166893005
1536032122.7422764,78,0.84375
1536032123.2816825,79,0.296875
1536032123.8576841,80,0.75
1536032124.5016897,81,0.734375
1536032125.1186886,82,0.796875
1536032125.3736863,83,0.6399999856948853
1536032126.619048,84,0.7599999904632568
1536032127.1850488,85,0.75
1536032127.758049,86,0.3125
1536032128.2850492,87,0.625
1536032128.8740473,88,0.5625
1536032129.4510508,89,0.609375
1536032130.6771586,90,0.6800000071525574
1536032130.9481535,91,0.6800000071525574
1536032131.5921454,92,0.78125
1536032132.1551454,93,0.328125
1536032132.753142,94,0.640625
1536032133.2981424,95,0.65625
1536032134.8691256,96,0.609375
1536032135.0871277,97,0.800000011920929
1536032135.3171299,98,0.8399999737739563
1536032135.8751285,99,0.890625
1536032136.4141288,100,0.328125
1536032136.9511275,101,0.859375
1536032138.4921405,102,0.828125
1536032139.026152,103,0.9375
1536032139.243155,104,0.9599999785423279
1536032139.456154,105,1.0
1536032140.0011501,106,0.796875
1536032140.5671551,107,0.375
1536032142.1242712,108,0.828125
1536032142.6952577,109,0.984375
1536032143.229255,110,0.84375
1536032143.4442568,111,0.9200000166893005
1536032143.6672554,112,0.9200000166893005
1536032144.181258,113,0.8125
1536032145.730167,114,0.40625
1536032146.2696395,115,0.90625
1536032146.83964,116,0.90625
1536032147.3686447,117,0.890625
1536032147.6056414,118,0.7599999904632568
1536032147.858641,119,0.8799999952316284
1536032149.4546869,120,0.8125
1536032149.999688,121,0.40625
1536032150.5406864,122,0.90625
1536032151.1126864,123,0.9375
1536032151.6646852,124,0.890625
1536032151.8736851,125,0.9599999785423279
1536032153.0962977,126,1.0
1536032153.640297,127,0.90625
1536032154.1922977,128,0.328125
1536032154.7362988,129,0.890625
1536032155.2853,130,0.953125
1536032155.8212993,131,0.96875
1536032157.0573423,132,0.9599999785423279
1536032157.2703416,133,0.9599999785423279
1536032157.8743415,134,0.96875
1536032158.4193425,135,0.40625
1536032158.9753423,136,0.890625
1536032159.527346,137,0.875
1536032161.0794072,138,0.96875
1536032161.3034062,139,1.0
1536032161.5284097,140,1.0
1536032162.0964043,141,0.953125
1536032162.6554065,142,0.328125
1536032163.213409,143,0.875
1536032164.7673514,144,0.953125
1536032165.3153436,145,0.96875
1536032165.537359,146,1.0
1536032165.7553415,147,1.0
1536032166.2903416,148,0.875
1536032166.861341,149,0.328125
1536032168.451834,150,0.96875
1536032169.0288346,151,0.984375
1536032169.566851,152,0.984375
1536032169.7788346,153,0.9599999785423279
1536032169.9998338,154,1.0
1536032170.5238326,155,0.96875
1536032172.0826204,156,0.375
1536032172.6406174,157,0.953125
1536032173.18662,158,1.0
1536032173.7396176,159,0.984375
1536032173.96362,160,1.0
1536032174.18262,161,1.0
1536032175.7421906,162,0.921875
1536032176.28919,163,0.375
1536032176.8451917,164,0.921875
1536032177.3901892,165,0.984375
1536032177.9521904,166,0.984375
1536032178.1791916,167,1.0
1536032179.401865,168,1.0
1536032179.9558637,169,0.921875
1536032180.4948666,170,0.3125
1536032181.0498648,171,0.921875
1536032181.5918636,172,0.984375
1536032182.1248648,173,0.984375
1536032183.3305273,174,1.0
1536032183.5455253,175,1.0
1536032184.0975258,176,0.984375
1536032184.6755254,177,0.3125
1536032185.224526,178,0.96875
1536032185.7705264,179,0.921875
1536032187.3087342,180,0.96875
1536032187.52574,181,0.9599999785423279
1536032187.738735,182,1.0
1536032188.2837517,183,0.96875
1536032188.8697505,184,0.34375
1536032189.4857492,185,0.96875
1536032191.0969882,186,0.96875
1536032191.705989,187,1.0
1536032191.9209862,188,1.0
1536032192.1249864,189,1.0
1536032192.6709878,190,0.953125
1536032193.2129872,191,0.375
1536032194.7879224,192,1.0
1536032195.3399212,193,0.953125
1536032195.8809202,194,1.0
1536032196.0929244,195,0.9599999785423279
1536032196.311926,196,1.0
1536032196.8649273,197,0.921875
1536032198.4043574,198,0.34375
1536032198.9930463,199,0.953125
1536032199.5710456,200,1.0
1536032200.18705,201,1.0
1536032200.4410481,202,1.0
1536032200.6800442,203,1.0
1536032202.2654307,204,0.984375
1536032202.8314302,205,0.234375
1536032203.369431,206,1.0
1536032203.9084318,207,0.921875
1536032204.4344325,208,0.96875
1536032204.6664293,209,1.0
1536032205.8831527,210,1.0
1536032206.5051491,211,0.921875
1536032207.1731563,212,0.34375
1536032207.967154,213,0.984375
1536032208.6231508,214,1.0
1536032209.3201559,215,0.984375
1536032210.5702016,216,1.0
1536032210.789594,217,1.0
1536032211.3215923,218,0.984375
1536032211.892592,219,0.328125
1536032212.4835904,220,0.984375
1536032213.0525944,221,0.984375
1536032214.6347735,222,1.0
1536032214.8467612,223,1.0
1536032215.0517602,224,1.0
1536032215.5977774,225,0.96875
1536032216.157763,226,0.3125
1536032216.725762,227,1.0
1536032218.3440037,228,0.984375
1536032218.972002,229,0.96875
1536032219.2379978,230,0.9599999785423279
1536032219.467,231,0.9599999785423279
1536032220.0369978,232,1.0
1536032220.7450006,233,0.28125
1536032222.3586438,234,1.0
1536032223.0136404,235,1.0
1536032223.6386423,236,0.984375
1536032223.8806436,237,1.0
1536032224.115642,238,1.0
1536032224.6996415,239,1.0
1536032226.3234708,240,0.234375
1536032226.978456,241,1.0
1536032227.623454,242,1.0
1536032228.3144557,243,1.0
1536032228.5984545,244,1.0
1536032228.8634546,245,1.0
1536032230.4684515,246,0.96875
1536032231.118453,247,0.359375
1536032231.7464511,248,0.984375
1536032232.3604496,249,1.0
1536032232.9824514,250,1.0
1536032233.2224483,251,1.0
1536032234.4472518,252,1.0
1536032235.029255,253,1.0
1536032235.6552532,254,0.328125
1536032236.243251,255,1.0
1536032236.8572533,256,1.0
1536032237.450251,257,1.0
1536032238.7093458,258,1.0
1536032238.954345,259,1.0
1536032239.507345,260,1.0
1536032240.185345,261,0.390625
1536032240.8603468,262,0.984375
1536032241.427345,263,1.0
1536032242.9972298,264,1.0
1536032243.2282317,265,1.0
1536032243.4562314,266,1.0
1536032243.99323,267,1.0
1536032244.5422297,268,0.21875
1536032245.0892303,269,1.0
1536032246.6432755,270,1.0
